2,2014-05-05,99.48,99.96,100.44,98.91
2,2014-05-02,99.76,99.17,100.14,99.17
2,2014-05-01,99.42,99.72,99.89,98.74
2,2014-04-30,99.74,100.76,100.76,99.35
2,2014-04-29,101.28,100.89,102.2,100.71
2,2014-04-28,100.84,100.49,101.52,100.33
2,2014-04-25,100.6,101.93,102.05,100.48
2,2014-04-24,101.94,101.54,102.35,101.4
2,2014-04-23,101.44,101.86,102.08,101.2
2,2014-04-22,102.13,104.36,104.36,101.69
2,2014-04-21,104.37,104.54,104.77,103.85
2,2014-04-17,104.3,103.84,104.78,103.54
2,2014-04-16,103.76,103.76,104.99,103.12
2,2014-04-15,103.75,103.6,104.05,102.91
2,2014-04-14,104.05,103.56,104.55,103.34
2,2014-04-11,103.74,103.34,104.44,103.01
2,2014-04-10,103.4,103.44,103.81,103.1
2,2014-04-09,103.6,102.35,103.77,102.03
2,2014-04-08,102.56,100.69,102.71,100.68
2,2014-04-07,100.44,100.91,101.32,99.92
2,2014-04-04,101.14,100.38,101.63,100.28
2,2014-04-03,100.29,99.29,100.49,99.07
2,2014-04-02,99.62,99.64,99.83,98.86
2,2014-04-01,99.74,101.53,101.57,99.28
2,2014-03-31,101.58,101.69,101.97,100.88
2,2014-03-28,101.67,101.34,102.24,101.18
2,2014-03-27,101.28,100.3,101.7,100.03
2,2014-03-26,100.26,99.18,100.46,99.1
2,2014-03-25,99.19,99.43,100.25,98.8
2,2014-03-24,99.6,99.49,100.29,99.05
2,2014-03-21,99.46,98.59,100.25,98.25
2,2014-03-20,99.43,100.39,100.82,99.08
2,2014-03-19,100.37,99.53,100.47,99.34
2,2014-03-18,99.7,97.97,99.78,97.75
2,2014-03-17,98.08,99.39,99.39,97.37
2,2014-03-14,98.89,98.25,99.28,98.06
2,2014-03-13,98.2,98.1,98.6,97.67
2,2014-03-12,97.99,99.48,99.6,97.55
2,2014-03-11,100.03,100.94,101.52,99.32
2,2014-03-10,101.12,102.75,102.82,100.85
2,2014-03-07,102.58,101.97,102.91,101.57
2,2014-03-06,101.56,101.04,102.08,100.13
2,2014-03-05,101.45,103.35,103.53,100.85
2,2014-03-04,103.33,104.89,104.96,102.85
2,2014-03-03,104.92,103.0,105.22,102.95
2,2014-02-28,102.59,102.15,102.96,101.8
2,2014-02-27,102.4,102.57,103.08,101.75
2,2014-02-26,102.59,102.04,102.9,101.58
2,2014-02-25,101.83,102.8,102.84,101.02
2,2014-02-24,102.82,102.29,103.45,101.97
